url,cluster,relevance_score
https://www.fdic.gov/resources/regulations/federal-register-publications/2021/2021-proposed-interagency-guidance-third-party-rel-rm-3064-za26-c-039.pdf,2,0.8406265
https://www.fdic.gov/advisory-committees/fdic-advisory-committee-community-banking-6,3,0.95089823
https://www.fdic.gov/consumer-resource-center/2021-10/avoiding-scams-and-scammers,3,0.9596296
https://www.fdic.gov/news/press-releases/2021/pr21042.html,3,0.9250437
https://www.fdic.gov/resources/regulations/federal-register-publications/2021/2021-computer-security-incident-notification-3064-af59-c-013.pdf,2,0.77936196
https://www.fdic.gov/about/advisory-committees/community-banking/2020/2020-10-28-minutes.pdf,2,0.79801357
https://www.fdic.gov/consumer-resource-center/2020-10/beware-its-scam,3,0.9423865
https://www.fdic.gov/about/initiatives/getbanked/pdf/top-reasons-to-open-a-bank-account.pdf,3,0.7760685
https://www.fdic.gov/getbanked/pdf/top-reasons-to-open-a-bank-account.pdf,3,0.8000485
https://www.fdic.gov/regulations/applications/resources/brochure-section-19-rule.pdf,1,0.7648332
https://www.fdic.gov/resources/consumers/consumer-news/documents/2020/2020-10.pdf,0,0.77521086
https://www.fdic.gov/news/press-releases/2020/pr20032.html,3,0.9573808
https://www.fdic.gov/consumers/consumer/news/march2020.html,3,0.9040326
https://www.fdic.gov/analysis/archived-research/outlook/t1q2003.pdf,1,0.54824424
https://www.fdic.gov/consumers/consumer/news/august2019.html,3,0.9562652
https://www.fdic.gov/consumer-resource-center/2019-03/spring-2019-money-smart-newsletter-success-stories,3,0.9148454
https://www.fdic.gov/consumers/consumer/news/april2019.html,3,0.9511242
https://www.fdic.gov/about/advisory-committees/community-banking/2019/2019-03-28-transcript.pdf,2,0.8163167
https://www.fdic.gov/fdic-2019-annual-report-introduction,2,0.79054433
https://www.fdic.gov/consumers/consumer/news/november2018.html,3,0.95451665
https://www.fdic.gov/consumers/consumer/news/october2018.html,3,0.95058715
https://www.fdic.gov/consumer-resource-center/2000-when-criminals-cover-your-identity-minimizing-risk-identity-theft,3,0.9518081
https://www.fdic.gov/consumer-resource-center/2017-financial-scams-basics-how-protect-your-personal-information-and-your,3,0.9624013
https://www.fdic.gov/news/press-releases/2018/pr18021.html,3,0.9450532
https://www.fdic.gov/consumer-research/consumer-research-symposium-2016-agenda,2,0.7486379
https://www.fdic.gov/regulations/laws/publiccomments/Third-PartyLending/electronic_transactions_association.pdf,2,0.7095144
https://www.fdic.gov/regulations/laws/publiccomments/Third-PartyLending/american_bankers_association.pdf,1,0.7521963
https://www.fdic.gov/media/168401,1,0.229004
https://www.fdic.gov/media/168396,0,0.6734565
https://www.fdic.gov/resources/regulations/federal-register-publications/2016/2016-compensation-arrangements-3064-ad86-c-021.pdf,2,0.7817076
https://www.fdic.gov/about/advisory-committees/community-banking/2016/2016-07-20-transcript.pdf,3,0.8400922
https://archive.fdic.gov/view/fdic/5130/fdic_5130_DS1.pdf,1,0.66061395
https://www.fdic.gov/media/168271,1,0.27506614
https://www.fdic.gov/media/168276,1,0.54249877
https://www.fdic.gov/about/advisory-committees/community-banking/2015/2015-11-05-minutes.pdf,2,0.81868625
https://www.fdic.gov/media/168281,1,0.65410584
https://www.fdic.gov/sites/default/files/2024-03/mspn-1-3-basic-id-theft.pdf,2,0.75666547
