url,cluster,relevance_score
https://www.fdic.gov/consumer-resource-center/events/fdic-cash-campaign-maryland-and-bank-maryland-host-webinar,,
https://www.fdic.gov/consumer-resource-center/events/fdic-and-occ-host-athens-uncovered-keys-unlocking-success,,
https://www.fdic.gov/media/20376,,
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-17,2.0,0.9500156585092662
https://www.fdic.gov/quarterly-banking-profile/us-industrial-transition-and-its-effect-metro-areas-and-community-banks,,
https://www.fdic.gov/news/inactive-financial-institution-letters/2024/notice-proposed-rulemaking-unsafe-and-unsound-banking,3.0,0.9316638677412035
https://www.fdic.gov/news/financial-institution-letters/2024/agencies-issue-statement-bank-arrangements-third-parties,3.0,0.9590979415316514
https://www.fdic.gov/news/speeches/2024/reflections-bank-regulatory-and-resolution-issues,,
https://www.fdic.gov/news/financial-institution-letters/2024/consolidated-reports-condition-and-income-second-quarter,4.0,0.9817666516026038
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-0,2.0,0.9387485605574742
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-16,2.0,0.9665308223755958
https://www.fdic.gov/deposit-brokers-processing-guide/broker-question-and-answer-guide,,
https://www.fdic.gov/resources/bankers/call-reports/crinst-031-041/2024/031-041-624-cover.pdf,,
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-8,2.0,0.9603563526038844
https://www.fdic.gov/media/168156,,
https://www.fdic.gov/resources/deposit-insurance/brochures/insured-deposits,,
https://www.fdic.gov/bank-examinations/overview-selected-regulations-and-supervisory-guidance-22,3.0,0.9802006990058966
https://www.fdic.gov/resources/consumers/events/2024-05-08-interagency.html,3.0,0.9133415307561312
https://www.fdic.gov/risk-management-manual-examination-policies/section-61-liquidity-and-funds-management.pdf,1.0,0.8551446105037893
https://www.fdic.gov/resources/consumers/events/2024-04-24-path-to-prosperity.html,,
https://www.fdic.gov/national-rates-and-rate-caps/national-rates-and-rate-caps-april-2024,,
https://www.fdic.gov/news/financial-institution-letters/2011/fil11017a.html,,
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-36,2.0,0.9613279750507403
https://www.fdic.gov/consumer-resource-center/hurricane-recovery-information-consumers-and-bankers-affected-areas-2,3.0,0.935916968964532
https://www.fdic.gov/laws-and-regulations/supervision-appeals-guidelines-and-committee-decision,,
https://www.fdic.gov/bank-data-guide/economics-and-research,3.0,0.9727391885068826
https://www.fdic.gov/news/financial-institution-letters/2022/fil22045.html,4.0,0.9855593745166413
https://www.fdic.gov/examiner-training-programs/continuing-it-training-program-deploying-internet-and-intranet-firewalls,,
https://www.fdic.gov/regulations/applications/resources/apps-proc-manual/section-01-11-newconditions.pdf,,
https://www.fdic.gov/system/files/2024-06/2023-guidance-resolution-plan-submissions-domestic-triennial-3064-za37-c-005.pdf,,
https://www.fdic.gov/news/financial-institution-letters/2023/fil23059b.pdf,,
https://www.fdic.gov/resources/supervision-and-examinations/consumer-compliance-examination-manual/documents/2/ii-8-1.pdf,,
https://www.fdic.gov/risk-management-manual-examination-policies/securitization.pdf,1.0,0.841093898032593
https://www.fdic.gov/minority-depository-institutions-program/2023-interagency-minority-depository-institutionand-cdfi,,
https://www.fdic.gov/consumer-resource-center/money-smart-basics-kids-chapter-3.pdf,,
https://www.fdic.gov/bank-financial-reports/september-2023-0,,
https://www.fdic.gov/proposed-corporate-governance-expectations-large-and-midsize-banks-vc-hill,,
https://www.fdic.gov/news/financial-institution-letters/2023/fil23053.html,4.0,0.9435226820143696
https://www.fdic.gov/news/financial-institution-letters/2023/fil23054.html,4.0,0.9832087705651197
https://www.fdic.gov/household-survey/2021-fdic-national-survey-unbanked-and-underbanked-households,,
https://www.fdic.gov/news/financial-institution-letters/2022/fil22042.html,2.0,0.9363220991239941
https://www.fdic.gov/news/podcasts/transcripts/fdic-podcast-ep25.pdf,,
https://www.fdic.gov/system/files/2024-09/2022-gallagher-presentation.pdf,,
https://www.fdic.gov/news/press-releases/2023/pr23051.html,3.0,0.9260706176548195
https://www.fdic.gov/news/financial-institution-letters/2023/fil23033.html,4.0,0.9885173559445928
https://www.fdic.gov/news/financial-institution-letters/2023/fil23031.html,4.0,0.9459022764852123
https://www.fdic.gov/publications/history-eighties-lessons-future-volume-1,3.0,0.9400544941733675
https://www.fdic.gov/publications/crisis-and-response-fdic-history-2008-2013,3.0,0.9088772073771407
https://www.fdic.gov/news/financial-institution-letters/2023/fil23022.html,2.0,0.9567971739303709
https://www.fdic.gov/federal-deposit-insurance-act/section-35-coordination-risk-analysis-between-sec-and-federal-banking,,
https://www.fdic.gov/news/financial-institution-letters/2020/fil20096.html,2.0,0.9385310847050925
